state,acgme_id,rise_program_id,program_name,field,registry_value,research_supported_value,discrepancy_class,supporting_source,confidence,recommended_action,evidence_provenance,note,adversarially_validated
TX,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,Program Director,(empty),"Shilpa Chitnis, MD, PhD, FAAN - shilpa.chitnis@uttyler.edu, 903.877.5865",INSUFFICIENT_EVIDENCE,https://www.uttyler.edu/academics/colleges-schools/medicine/departments/graduate-medical-education/neurology-residency/faculty-staff/index.php,MEDIUM,NO_ACTION_INSUFFICIENT_EVIDENCE,STAGE_B_STRUCTURED_PER_FIELD,The known schema gap across all 16 TX Neurology rows. Filled entirely from fresh research; FREIDA's program_director paragraph record carries a stale 214-area-code phone number.,NO
TX,1804800006,RISE-NEURO-0010,Baylor University Medical Center Program,Program Website,https://www.bswhealth.med/,https://www.bswhealth.com/medical-professionals/education/graduate-medical-education/dallas/neurology-residency,CONFIRMED_CORRECTION,https://www.bswhealth.com/medical-professionals/education/graduate-medical-education/dallas/neurology-residency,MEDIUM,UPDATE_REGISTRY_VALUE,STAGE_B_STRUCTURED_PER_FIELD,"Bare system domain, not a program page. FREIDA's field_website is NULL for this program, so the registry's 'Official Residency Website listed by FREIDA' provenance cannot be correct -- the same defect a sibling agent found at BSW Temple.",NO
TX,1804800006,RISE-NEURO-0010,Baylor University Medical Center Program,Secondary Source,Official Residency Website listed by FREIDA,FREIDA field_website = null,GENUINE_SOURCE_CONFLICT,"https://freida-admin.ama-assn.org/api/node/program?include=field_image.field_media_image,field_specialty,field_survey,field_survey.field_program_director,field_survey.field_program_contact,field_survey.field_primary_teaching_site,field_institution,field_participant_institution,field_sponsor_institut",MEDIUM,PRESERVE_BOTH_PENDING_PRIMARY_CONFIRMATION,STAGE_B_STRUCTURED_PER_FIELD,Provenance claim is unsupportable; FREIDA lists no website for 1804800006.,NO
TX,1804800006,RISE-NEURO-0010,Baylor University Medical Center Program,Program Type,Other,Community-based university affiliated,CONFIRMED_CORRECTION,"https://freida-admin.ama-assn.org/api/node/program?include=field_image.field_media_image,field_specialty,field_survey,field_survey.field_program_director,field_survey.field_program_contact,field_survey.field_primary_teaching_site,field_institution,field_participant_institution,field_sponsor_institut",MEDIUM,UPDATE_REGISTRY_VALUE,STAGE_B_STRUCTURED_PER_FIELD,FREIDA 2026 survey field_program_best_described_as.,NO
TX,1804800006,RISE-NEURO-0010,Baylor University Medical Center Program,Program Best Described As,Other,Community-based university affiliated,CONFIRMED_CORRECTION,"https://freida-admin.ama-assn.org/api/node/program?include=field_image.field_media_image,field_specialty,field_survey,field_survey.field_program_director,field_survey.field_program_contact,field_survey.field_primary_teaching_site,field_institution,field_participant_institution,field_sponsor_institut",MEDIUM,UPDATE_REGISTRY_VALUE,STAGE_B_STRUCTURED_PER_FIELD,"Same field, newer survey.",NO
TX,1804800006,RISE-NEURO-0010,Baylor University Medical Center Program,Program Status,FREIDA: accepting current year; accepting next year,accepting current year = true; accepting NEXT year = FALSE,STALE_REGISTRY_VALUE,"https://freida-admin.ama-assn.org/api/node/program?include=field_image.field_media_image,field_specialty,field_survey,field_survey.field_program_director,field_survey.field_program_contact,field_survey.field_primary_teaching_site,field_institution,field_participant_institution,field_sponsor_institut",MEDIUM,REFRESH_FROM_CURRENT_CYCLE,STAGE_B_STRUCTURED_PER_FIELD,field_accepting_next_year flipped to false in the July 2026 survey.,NO
TX,1804800006,RISE-NEURO-0010,Baylor University Medical Center Program,Residents Per Year,PGY-1: 4; PGY-2: 4; PGY-3: 4; PGY-4: 4,"approved complement per year, not a census",COMPLEMENT_VS_CENSUS,"https://freida-admin.ama-assn.org/api/node/program?include=field_image.field_media_image,field_specialty,field_survey,field_survey.field_program_director,field_survey.field_program_contact,field_survey.field_primary_teaching_site,field_institution,field_participant_institution,field_sponsor_institut",MEDIUM,SPLIT_INTO_TWO_FIELDS,STAGE_B_STRUCTURED_PER_FIELD,"FREIDA field_program_size = [4,4,4,4] is the approved size. | RECLASSIFIED by orchestrator from SEMANTIC_MISMATCH: the underlying defect is approved complement stored where census is expected.",NO
TX,1804800006,RISE-NEURO-0010,Baylor University Medical Center Program,Total Residents,16,approved complement 16; best-evidence actual census ~4 (PGY-1 only),COMPLEMENT_VS_CENSUS,https://web.archive.org/web/20250614194337id_/https://www.bswhealth.com/medical-professionals/education/graduate-medical-education/dallas,MEDIUM,SPLIT_INTO_TWO_FIELDS,STAGE_B_STRUCTURED_PER_FIELD,Classic complement-stored-as-census defect. Program's inaugural class began July 2026. | RECLASSIFIED by orchestrator from SEMANTIC_MISMATCH: the underlying defect is approved complement stored where census is expected.,NO
TX,1804800006,RISE-NEURO-0010,Baylor University Medical Center Program,Current Residents PGY1,4,"plausibly 4, but no roster published to confirm",INSUFFICIENT_EVIDENCE,https://www.bswhealth.com/medical-professionals/education/graduate-medical-education/dallas/neurology-residency/faculty-and-residents,MEDIUM,NO_ACTION_INSUFFICIENT_EVIDENCE,STAGE_B_STRUCTURED_PER_FIELD,"Consistent with an inaugural July 2026 cohort, but unverifiable by name.",NO
TX,1804800006,RISE-NEURO-0010,Baylor University Medical Center Program,Current Residents PGY2,4,likely 0,GENUINE_SOURCE_CONFLICT,https://web.archive.org/web/20250614194337id_/https://www.bswhealth.com/medical-professionals/education/graduate-medical-education/dallas,MEDIUM,PRESERVE_BOTH_PENDING_PRIMARY_CONFIRMATION,STAGE_B_STRUCTURED_PER_FIELD,The program did not exist on the Dallas GME index as of 2025-06-14 and interviewed nobody in 2024; there can be no PGY-2 class in 2026-27.,NO
TX,1804800006,RISE-NEURO-0010,Baylor University Medical Center Program,Current Residents PGY3,4,likely 0,GENUINE_SOURCE_CONFLICT,https://web.archive.org/web/20250614194337id_/https://www.bswhealth.com/medical-professionals/education/graduate-medical-education/dallas,MEDIUM,PRESERVE_BOTH_PENDING_PRIMARY_CONFIRMATION,STAGE_B_STRUCTURED_PER_FIELD,Same reasoning as PGY-2.,NO
TX,1804800006,RISE-NEURO-0010,Baylor University Medical Center Program,Salary PGY1,0,"$72,058 (AY26-27)",SEMANTIC_MISMATCH,https://www.bswhealth.com/medical-professionals/education/graduate-medical-education/stipend-and-benefits,MEDIUM,FIX_FIELD_SEMANTICS_OR_NULL_HANDLING,STAGE_B_STRUCTURED_PER_FIELD,FREIDA null sentinel stored as 0; real figure published on the BSWH GME stipend page and in FREIDA field_first_year_salary = 72058.,NO
TX,1804800006,RISE-NEURO-0010,Baylor University Medical Center Program,Night Float,No,"Yes, including PGY-1",CONFIRMED_CORRECTION,"https://freida-admin.ama-assn.org/api/node/program?include=field_image.field_media_image,field_specialty,field_survey,field_survey.field_program_director,field_survey.field_program_contact,field_survey.field_primary_teaching_site,field_institution,field_participant_institution,field_sponsor_institut",MEDIUM,UPDATE_REGISTRY_VALUE,STAGE_B_STRUCTURED_PER_FIELD,"field_night_float = true, field_night_float_y1 = true; block schedule has 4-week Nights rotations in PGY-2/3/4.",NO
TX,1804800006,RISE-NEURO-0010,Baylor University Medical Center Program,Moonlighting,No,Allowed,CONFIRMED_CORRECTION,"https://freida-admin.ama-assn.org/api/node/program?include=field_image.field_media_image,field_specialty,field_survey,field_survey.field_program_director,field_survey.field_program_contact,field_survey.field_primary_teaching_site,field_institution,field_participant_institution,field_sponsor_institut",MEDIUM,UPDATE_REGISTRY_VALUE,STAGE_B_STRUCTURED_PER_FIELD,field_allows_moonlighting = true.,NO
TX,1804800006,RISE-NEURO-0010,Baylor University Medical Center Program,Call Schedule,Year 1: P,"field_call_schedule = ['N/A','N/A','N/A','N/A']",STALE_REGISTRY_VALUE,"https://freida-admin.ama-assn.org/api/node/program?include=field_image.field_media_image,field_specialty,field_survey,field_survey.field_program_director,field_survey.field_program_contact,field_survey.field_primary_teaching_site,field_institution,field_participant_institution,field_sponsor_institut",MEDIUM,REFRESH_FROM_CURRENT_CYCLE,STAGE_B_STRUCTURED_PER_FIELD,Prior-survey value; current survey reports N/A for all four years.,NO
TX,1804800006,RISE-NEURO-0010,Baylor University Medical Center Program,Clinic Structure,Hospital outpatient: 0%; Non-hospital ambulatory care: 0%,hospital outpatient 9%; non-hospital ambulatory 0%,CONFIRMED_CORRECTION,"https://freida-admin.ama-assn.org/api/node/program?include=field_image.field_media_image,field_specialty,field_survey,field_survey.field_program_director,field_survey.field_program_contact,field_survey.field_primary_teaching_site,field_institution,field_participant_institution,field_sponsor_institut",MEDIUM,UPDATE_REGISTRY_VALUE,STAGE_B_STRUCTURED_PER_FIELD,field_training_outpatient_clinic = 9.,NO
TX,1804800006,RISE-NEURO-0010,Baylor University Medical Center Program,Hospital Outpatient Percent,0,9,CONFIRMED_CORRECTION,"https://freida-admin.ama-assn.org/api/node/program?include=field_image.field_media_image,field_specialty,field_survey,field_survey.field_program_director,field_survey.field_program_contact,field_survey.field_primary_teaching_site,field_institution,field_participant_institution,field_sponsor_institut",MEDIUM,UPDATE_REGISTRY_VALUE,STAGE_B_STRUCTURED_PER_FIELD,Null sentinel now answered.,NO
TX,1804800006,RISE-NEURO-0010,Baylor University Medical Center Program,Average Work Hours,0 hours/week,50 hours/week in year 1,CONFIRMED_CORRECTION,"https://freida-admin.ama-assn.org/api/node/program?include=field_image.field_media_image,field_specialty,field_survey,field_survey.field_program_director,field_survey.field_program_contact,field_survey.field_primary_teaching_site,field_institution,field_participant_institution,field_sponsor_institut",MEDIUM,UPDATE_REGISTRY_VALUE,STAGE_B_STRUCTURED_PER_FIELD,field_avg_hours_on_duty_y1 = 50.,NO
TX,1804800006,RISE-NEURO-0010,Baylor University Medical Center Program,Average Hours Per Week First Year,0,50,CONFIRMED_CORRECTION,"https://freida-admin.ama-assn.org/api/node/program?include=field_image.field_media_image,field_specialty,field_survey,field_survey.field_program_director,field_survey.field_program_contact,field_survey.field_primary_teaching_site,field_institution,field_participant_institution,field_sponsor_institut",MEDIUM,UPDATE_REGISTRY_VALUE,STAGE_B_STRUCTURED_PER_FIELD,Same field.,NO
TX,1804800006,RISE-NEURO-0010,Baylor University Medical Center Program,Maximum Consecutive Hours First Year,0,16,CONFIRMED_CORRECTION,"https://freida-admin.ama-assn.org/api/node/program?include=field_image.field_media_image,field_specialty,field_survey,field_survey.field_program_director,field_survey.field_program_contact,field_survey.field_primary_teaching_site,field_institution,field_participant_institution,field_sponsor_institut",MEDIUM,UPDATE_REGISTRY_VALUE,STAGE_B_STRUCTURED_PER_FIELD,field_max_hours_on_duty_y1 = 16.,NO
TX,1804800006,RISE-NEURO-0010,Baylor University Medical Center Program,Structured Didactic Activities PGY1 Hours,0,5 hours/week,CONFIRMED_CORRECTION,"https://freida-admin.ama-assn.org/api/node/program?include=field_image.field_media_image,field_specialty,field_survey,field_survey.field_program_director,field_survey.field_program_contact,field_survey.field_primary_teaching_site,field_institution,field_participant_institution,field_sponsor_institut",MEDIUM,UPDATE_REGISTRY_VALUE,STAGE_B_STRUCTURED_PER_FIELD,field_avg_hrs_lecture_conf_y1 = 5.,NO
TX,1804800006,RISE-NEURO-0010,Baylor University Medical Center Program,Step Preferences,US MD Step 1 passed: Yes; US MD Step 2 passed: Yes; IMG Step 1 passed: Yes; IMG Step 2 passed: Yes,field_usmle_us_md_pass_1/ck = true; field_usmle_img_pass_ck = true; field_usmle_img_pass_1 = NULL,SEMANTIC_MISMATCH,"https://freida-admin.ama-assn.org/api/node/program?include=field_image.field_media_image,field_specialty,field_survey,field_survey.field_program_director,field_survey.field_program_contact,field_survey.field_primary_teaching_site,field_institution,field_participant_institution,field_sponsor_institut",MEDIUM,FIX_FIELD_SEMANTICS_OR_NULL_HANDLING,STAGE_B_STRUCTURED_PER_FIELD,"'Passed' says nothing about WHEN; and the IMG Step 1 answer is null, not Yes.",NO
TX,1804800006,RISE-NEURO-0010,Baylor University Medical Center Program,US MD Step 1 Required,Yes,must be PASSED; field_usmle_step1_req_int = false,SEMANTIC_MISMATCH,"https://freida-admin.ama-assn.org/api/node/program?include=field_image.field_media_image,field_specialty,field_survey,field_survey.field_program_director,field_survey.field_program_contact,field_survey.field_primary_teaching_site,field_institution,field_participant_institution,field_sponsor_institut",MEDIUM,FIX_FIELD_SEMANTICS_OR_NULL_HANDLING,STAGE_B_STRUCTURED_PER_FIELD,Registry conflates 'must have passed' with 'required for interview'.,NO
TX,1804800006,RISE-NEURO-0010,Baylor University Medical Center Program,US MD Step 2 Required,Yes,must be PASSED; field_usmle_step2_req_int = FALSE; program page says mandatory with application,SEMANTIC_MISMATCH,"https://freida-admin.ama-assn.org/api/node/program?include=field_image.field_media_image,field_specialty,field_survey,field_survey.field_program_director,field_survey.field_program_contact,field_survey.field_primary_teaching_site,field_institution,field_participant_institution,field_sponsor_institut",MEDIUM,FIX_FIELD_SEMANTICS_OR_NULL_HANDLING,STAGE_B_STRUCTURED_PER_FIELD,This is the core Step 2 timing conflict; the registry field cannot adjudicate it.,NO
TX,1804800006,RISE-NEURO-0010,Baylor University Medical Center Program,IMG Step 1 Required,Yes,field_usmle_img_pass_1 = null (unanswered),GENUINE_SOURCE_CONFLICT,"https://freida-admin.ama-assn.org/api/node/program?include=field_image.field_media_image,field_specialty,field_survey,field_survey.field_program_director,field_survey.field_program_contact,field_survey.field_primary_teaching_site,field_institution,field_participant_institution,field_sponsor_institut",MEDIUM,PRESERVE_BOTH_PENDING_PRIMARY_CONFIRMATION,STAGE_B_STRUCTURED_PER_FIELD,Registry asserts a value FREIDA does not carry.,NO
TX,1804800006,RISE-NEURO-0010,Baylor University Medical Center Program,IMG Step 2 Required,Yes,"field_usmle_img_pass_ck = true (must be passed), req_int = false",SEMANTIC_MISMATCH,"https://freida-admin.ama-assn.org/api/node/program?include=field_image.field_media_image,field_specialty,field_survey,field_survey.field_program_director,field_survey.field_program_contact,field_survey.field_primary_teaching_site,field_institution,field_participant_institution,field_sponsor_institut",MEDIUM,FIX_FIELD_SEMANTICS_OR_NULL_HANDLING,STAGE_B_STRUCTURED_PER_FIELD,,NO
TX,1804800006,RISE-NEURO-0010,Baylor University Medical Center Program,ERAS Participates,No,Yes,CONFIRMED_CORRECTION,"https://freida-admin.ama-assn.org/api/node/program?include=field_image.field_media_image,field_specialty,field_survey,field_survey.field_program_director,field_survey.field_program_contact,field_survey.field_primary_teaching_site,field_institution,field_participant_institution,field_sponsor_institut",MEDIUM,UPDATE_REGISTRY_VALUE,STAGE_B_STRUCTURED_PER_FIELD,field_participates_in_eras = true; program page has an 'Apply at ERAS' button. Registry value is materially wrong.,NO
TX,1804800006,RISE-NEURO-0010,Baylor University Medical Center Program,NRMP Main Match Participation,No,Yes,CONFIRMED_CORRECTION,"https://freida-admin.ama-assn.org/api/node/program?include=field_image.field_media_image,field_specialty,field_survey,field_survey.field_program_director,field_survey.field_program_contact,field_survey.field_primary_teaching_site,field_institution,field_participant_institution,field_sponsor_institut",MEDIUM,UPDATE_REGISTRY_VALUE,STAGE_B_STRUCTURED_PER_FIELD,field_match_nrmp_main = true. Registry value is materially wrong.,NO
TX,1804800006,RISE-NEURO-0010,Baylor University Medical Center Program,Interviews Conducted Last Year,0,"90 (2025 cycle, against 4 first-year positions)",CONFIRMED_CORRECTION,"https://freida-admin.ama-assn.org/api/node/program?include=field_image.field_media_image,field_specialty,field_survey,field_survey.field_program_director,field_survey.field_program_contact,field_survey.field_primary_teaching_site,field_institution,field_participant_institution,field_sponsor_institut",MEDIUM,UPDATE_REGISTRY_VALUE,STAGE_B_STRUCTURED_PER_FIELD,field_interviews_conducted = 90.,NO
